Re,alpha,CL,CD,CM
20000,-3.5,-0.005516201734964296,0.04200547720988936,-0.06825881815929052
20000,-3,0.06629114836234178,0.04046815129212529,-0.07239976957346013
20000,-2.5,0.12915771988983907,0.03880062276040419,-0.07405772839644732
20000,-2,0.18923742132725196,0.036842370535369824,-0.07495385930733284
20000,-1.5,0.25093635222749744,0.036687855763550034,-0.07651926480248011
20000,-1,0.30959380410202864,0.0379198132573429,-0.0778252228786667
20000,-0.5,0.3652703928629778,0.03960541894305475,-0.07864414103009665
20000,0,0.4193279573470423,0.041322107140622955,-0.07911458209598964
20000,0.5,0.4719891021649038,0.0429901664980504,-0.0793064430940794
20000,1,0.5229955787759072,0.04466476321237056,-0.07925365016606654
20000,1.5,0.5719006148378866,0.04641904074581572,-0.07896731170080522
20000,2,0.6181664217265951,0.048312968456338014,-0.07843876731192988
20000,2.5,0.6612805233590833,0.0503885224113758,-0.0776456076188757
20000,3,0.7009061775704174,0.05267012795464184,-0.07656736012356122
20000,3.5,0.7369948757736547,0.055168534290359415,-0.0752069282302602
20000,4,0.7697794291047009,0.05788861913505814,-0.07360341717645669
20000,4.5,0.7996411221944641,0.060838895672364966,-0.07182734850791103
20000,5,0.826935502097412,0.06403814005505842,-0.06996411036889291
20000,5.5,0.8518736473075696,0.06751586285331987,-0.06809886636684183
20000,6,0.8744910294576856,0.07131027915534952,-0.06631101415606418
20000,6.5,0.8946789965698518,0.07547233479789105,-0.06467638813135278
20000,7,0.9122519067010721,0.08007211929024927,-0.0632692307659495
20000,7.5,0.9270499638350197,0.0851849656073927,-0.06215703091613332
20000,8,0.9390787873078785,0.09084788343077319,-0.06138862997351407
20000,8.5,0.9486266692588295,0.0970177217762045,-0.0609852741804533
20000,9,0.9562440918705346,0.10357455195343819,-0.060943909215937064
20000,9.5,0.9625523418786135,0.11037367463922057,-0.06124847509076256
20000,10,0.9680299787584414,0.11729780876007592,-0.06188083929973467
20000,10.5,0.972965644185325,0.1242644489301496,-0.06283230272514062
20000,11,0.9775822310034902,0.13120219529814287,-0.06411246018931434
