Re,alpha,CL,CD,CM
50000,-14,-0.7200171909077266,0.15752558860032972,0.02811073054838381
50000,-13.5,-0.7159562285015637,0.14845751115076508,0.02328305110618751
50000,-13,-0.7134133118931367,0.138941567962336,0.01823403749788755
50000,-12.5,-0.7139202418268918,0.12778815149280023,0.012463425567595365
50000,-12,-0.7182679190994123,0.11483285365946472,0.005083437006505288
50000,-11.5,-0.7438449373392845,0.09901652526067528,-0.007086621215663958
50000,-11,-0.8140608086610887,0.07879994615482999,-0.019922001295167347
50000,-10.5,-0.8569321602245636,0.06475558024851265,-0.024216749660517404
50000,-10,-0.8724862524631289,0.056483293097984076,-0.023437114789874137
50000,-9.5,-0.8734807693874072,0.050247435519635585,-0.02116562707573496
50000,-9,-0.8597706578692921,0.04495022705669462,-0.01880608068007337
50000,-8.5,-0.8334255178744164,0.04036948196232176,-0.016690217135093992
50000,-8,-0.7983953093802536,0.03643345683156531,-0.014778839871170665
50000,-7.5,-0.7582588207483063,0.03309956766340525,-0.012967519665900682
50000,-7,-0.7156256753498311,0.030303423845487325,-0.011168891509869168
50000,-6.5,-0.6723490578581697,0.02792486355040812,-0.009346416214406518
50000,-6,-0.6299880916600251,0.025789970430125396,-0.007501914764726121
50000,-5.5,-0.5901213809110357,0.023723521650608547,-0.005593194709104169
50000,-5,-0.5528727809255576,0.02170960245164413,-0.0033670468972296073
50000,-4.5,-0.5150880654664631,0.02007686747035893,-0.00047912500714456343
50000,-4,-0.4753421731318804,0.019107413289487122,0.0027836027222468934
50000,-3.5,-0.43539584398963926,0.018494842412224363,0.006517711265471201
50000,-3,-0.39599755479740184,0.01804716174376431,0.010884839121798625
50000,-2.5,-0.35248980192575524,0.0178027129415198,0.01456035530978913
50000,-2,-0.2974411120209208,0.017765818954205204,0.015580700097420016
50000,-1.5,-0.23072358500008547,0.017846761591893294,0.013735659357256649
50000,-1,-0.1565492087141228,0.017957599393584815,0.009937631795978003
